placement,device_type,traffic_source,brand_name,category,recommendation_impressions,recommendation_clicks,recommendation_purchases,sessions_reached,customers_reached,recommendation_ctr_pct,recommendation_cvr_pct,recommendation_purchase_rate_pct,avg_rec_rank,avg_product_price,avg_product_rating,total_loves_signal,recommendation_action_segment
pdp_similar,mobile_app,organic,CLINIQUE,Skincare,157,26.0,5.0,155,155,16.56,19.23,3.18,2.87,37.23,4.12,3054268.0,Normal Recommendation Segment
pdp_similar,mobile_app,paid_search,Urban Decay,Makeup,109,18.0,5.0,109,109,16.51,27.78,4.59,2.75,32.12,4.29,12948750.0,Normal Recommendation Segment
home_recs,mobile_app,email,Moroccanoil,Hair,55,9.0,5.0,55,55,16.36,55.56,9.09,3.04,30.58,4.12,1260934.0,Normal Recommendation Segment
pdp_similar,mobile_app,paid_social,tarte,Makeup,137,22.0,5.0,134,134,16.06,22.73,3.65,2.65,25.15,3.99,7417094.0,Normal Recommendation Segment
pdp_similar,desktop,paid_social,Anastasia Beverly Hills,Makeup,88,14.0,5.0,87,87,15.91,35.71,5.68,2.66,28.76,4.35,9766286.0,Normal Recommendation Segment
pdp_similar,mobile_app,paid_search,Dior,Makeup,95,15.0,5.0,95,95,15.79,33.33,5.26,2.51,43.23,4.1,8914297.0,Normal Recommendation Segment
pdp_similar,mobile_app,paid_social,SEPHORA COLLECTION,Skincare,149,23.0,5.0,147,147,15.44,21.74,3.36,2.83,14.91,4.06,3138528.0,Normal Recommendation Segment
pdp_similar,mobile_web,direct,Kérastase,Hair,92,14.0,5.0,88,88,15.22,35.71,5.43,2.84,47.11,4.29,1373291.0,Normal Recommendation Segment
pdp_similar,mobile_app,direct,SEPHORA COLLECTION,Makeup,204,31.0,5.0,195,195,15.2,16.13,2.45,2.69,17.72,4.19,12055961.0,Normal Recommendation Segment
pdp_similar,mobile_app,organic,Bumble and bumble,Hair,152,23.0,5.0,149,149,15.13,21.74,3.29,2.82,32.18,4.19,2404567.0,Normal Recommendation Segment
pdp_similar,mobile_app,paid_social,The Ordinary,Skincare,82,12.0,5.0,81,81,14.63,41.67,6.1,2.61,10.99,4.18,13273827.0,Normal Recommendation Segment
pdp_similar,mobile_app,direct,Oribe,Hair,83,12.0,5.0,81,81,14.46,41.67,6.02,2.84,47.34,4.2,637382.0,Normal Recommendation Segment
pdp_similar,mobile_app,paid_search,ONE/SIZE by Patrick Starrr,Makeup,51,7.0,5.0,51,51,13.73,71.43,9.8,2.69,28.78,4.25,1754478.0,Normal Recommendation Segment
pdp_similar,mobile_app,paid_search,tarte,Makeup,183,25.0,5.0,179,179,13.66,20.0,2.73,2.81,26.92,3.93,8403597.0,Normal Recommendation Segment
email_recs,mobile_web,paid_search,tarte,Makeup,81,11.0,5.0,80,80,13.58,45.45,6.17,2.85,24.74,4.06,4661809.0,Normal Recommendation Segment
home_recs,desktop,direct,SEPHORA COLLECTION,Makeup,105,14.0,5.0,100,100,13.33,35.71,4.76,2.83,17.5,4.19,7722044.0,Normal Recommendation Segment
pdp_similar,mobile_app,paid_search,Curlsmith,Hair,69,9.0,5.0,68,68,13.04,55.56,7.25,2.99,29.42,4.52,73903.0,Normal Recommendation Segment
pdp_similar,mobile_app,organic,Laura Mercier,Makeup,81,10.0,5.0,81,81,12.35,50.0,6.17,2.69,36.23,4.2,5018573.0,Normal Recommendation Segment
pdp_similar,mobile_app,paid_social,Oribe,Hair,103,12.0,5.0,101,101,11.65,41.67,4.85,2.84,46.76,4.14,847968.0,Normal Recommendation Segment
home_recs,mobile_web,paid_social,Fenty Beauty by Rihanna,Makeup,89,10.0,5.0,88,88,11.24,50.0,5.62,2.54,28.22,4.06,14294924.0,Normal Recommendation Segment
home_recs,mobile_web,paid_search,Bumble and bumble,Hair,134,15.0,5.0,129,129,11.19,33.33,3.73,2.99,32.14,4.13,2185627.0,Normal Recommendation Segment
pdp_similar,mobile_web,paid_social,CLINIQUE,Makeup,82,8.0,5.0,82,82,9.76,62.5,6.1,2.55,30.38,4.21,2221869.0,Low Engagement Recommendation
home_recs,tablet,direct,HUDA BEAUTY,Makeup,11,6.0,4.0,11,11,54.55,66.67,36.36,3.45,33.55,4.05,436790.0,Strong Recommendation Segment
cart_cross_sell,mobile_web,paid_social,ROSE INC,Makeup,12,5.0,4.0,12,12,41.67,80.0,33.33,2.42,24.67,4.3,118128.0,Strong Recommendation Segment
home_recs,mobile_app,email,LANEIGE,Skincare,32,12.0,4.0,32,32,37.5,33.33,12.5,2.47,34.97,4.33,2924043.0,Strong Recommendation Segment
pdp_similar,desktop,paid_social,CLEAN RESERVE,Fragrance,27,10.0,4.0,26,26,37.04,40.0,14.81,2.85,58.37,4.15,344348.0,Strong Recommendation Segment
home_recs,mobile_app,email,Tower 28 Beauty,Makeup,14,5.0,4.0,14,14,35.71,80.0,28.57,2.64,18.64,4.38,635016.0,Strong Recommendation Segment
home_recs,mobile_web,paid_social,Herbivore,Skincare,35,12.0,4.0,35,35,34.29,33.33,11.43,3.09,46.6,4.21,987610.0,Strong Recommendation Segment
pdp_similar,mobile_app,paid_search,Sol de Janeiro,Bath & Body,35,12.0,4.0,35,35,34.29,33.33,11.43,2.69,31.74,4.22,3432116.0,Strong Recommendation Segment
pdp_similar,mobile_app,organic,Dior,Skincare,38,13.0,4.0,38,38,34.21,30.77,10.53,3.05,89.5,4.36,267309.0,Strong Recommendation Segment
pdp_similar,mobile_app,email,Skinfix,Skincare,18,6.0,4.0,18,18,33.33,66.67,22.22,3.06,39.22,4.36,506086.0,Strong Recommendation Segment
home_recs,mobile_web,email,Origins,Skincare,24,8.0,4.0,24,24,33.33,50.0,16.67,2.67,37.17,4.3,641763.0,Strong Recommendation Segment
cart_cross_sell,mobile_web,paid_search,Dior,Skincare,15,5.0,4.0,15,15,33.33,80.0,26.67,2.93,80.27,4.22,115783.0,Strong Recommendation Segment
email_recs,desktop,paid_social,Versace,Fragrance,25,8.0,4.0,25,25,32.0,50.0,16.0,2.52,70.92,4.53,941640.0,Strong Recommendation Segment
home_recs,mobile_web,paid_search,Glow Recipe,Skincare,38,12.0,4.0,38,38,31.58,33.33,10.53,2.97,33.29,4.26,3659353.0,Strong Recommendation Segment
pdp_similar,mobile_web,organic,BondiBoost,Hair,51,16.0,4.0,51,51,31.37,25.0,7.84,2.55,26.72,4.74,441966.0,Strong Recommendation Segment
cart_cross_sell,mobile_web,email,Anastasia Beverly Hills,Makeup,39,12.0,4.0,38,38,30.77,33.33,10.26,2.85,29.08,4.3,5349447.0,Strong Recommendation Segment
pdp_similar,desktop,direct,PAT McGRATH LABS,Makeup,43,13.0,4.0,41,41,30.23,30.77,9.3,2.65,60.63,4.15,2291530.0,Strong Recommendation Segment
home_recs,mobile_app,paid_search,Danessa Myricks Beauty,Makeup,40,12.0,4.0,40,40,30.0,33.33,10.0,3.0,31.95,4.45,2101142.0,Strong Recommendation Segment
pdp_similar,desktop,paid_search,Tatcha,Skincare,47,14.0,4.0,47,47,29.79,28.57,8.51,3.09,61.34,4.27,5220866.0,Strong Recommendation Segment
home_recs,mobile_app,organic,Smashbox,Makeup,61,18.0,4.0,61,61,29.51,22.22,6.56,2.67,34.07,4.22,3099688.0,Strong Recommendation Segment
email_recs,mobile_web,direct,Briogeo,Hair,41,12.0,4.0,40,40,29.27,33.33,9.76,2.22,32.8,4.02,2078017.0,Strong Recommendation Segment
pdp_similar,mobile_web,email,fresh,Skincare,41,12.0,4.0,41,41,29.27,33.33,9.76,2.54,45.76,4.22,1727189.0,Strong Recommendation Segment
home_recs,mobile_web,direct,HUM Nutrition,Skincare,24,7.0,4.0,24,24,29.17,57.14,16.67,3.25,33.63,4.32,252252.0,Strong Recommendation Segment
cart_cross_sell,desktop,direct,Too Faced,Makeup,31,9.0,4.0,29,29,29.03,44.44,12.9,2.48,35.68,4.04,3551073.0,Strong Recommendation Segment
cart_cross_sell,mobile_app,paid_social,PAT McGRATH LABS,Makeup,39,11.0,4.0,38,38,28.21,36.36,10.26,2.95,60.1,4.13,1726170.0,Strong Recommendation Segment
email_recs,mobile_app,email,Benefit Cosmetics,Makeup,39,11.0,4.0,39,39,28.21,36.36,10.26,2.74,26.36,4.06,2074431.0,Strong Recommendation Segment
email_recs,mobile_app,paid_search,Drunk Elephant,Skincare,32,9.0,4.0,32,32,28.13,44.44,12.5,3.0,46.81,4.13,3891923.0,Strong Recommendation Segment
pdp_similar,mobile_app,organic,Lancôme,Makeup,75,21.0,4.0,73,73,28.0,19.05,5.33,2.55,33.49,4.34,2868152.0,Strong Recommendation Segment
pdp_similar,mobile_app,direct,Sol de Janeiro,Bath & Body,33,9.0,4.0,32,32,27.27,44.44,12.12,2.82,31.58,4.16,3038463.0,Strong Recommendation Segment
home_recs,mobile_web,organic,The Ordinary,Skincare,78,21.0,4.0,76,76,26.92,19.05,5.13,2.49,11.82,4.2,12081144.0,Strong Recommendation Segment
home_recs,mobile_app,paid_search,VOLUSPA,Fragrance,64,17.0,4.0,63,63,26.56,23.53,6.25,2.86,25.41,4.32,291641.0,Strong Recommendation Segment
pdp_similar,mobile_app,paid_social,IT Cosmetics,Makeup,34,9.0,4.0,34,34,26.47,44.44,11.76,2.74,30.74,4.06,1369250.0,Strong Recommendation Segment
pdp_similar,mobile_app,influencer,Commodity,Fragrance,19,5.0,4.0,19,19,26.32,80.0,21.05,2.74,71.47,4.39,80067.0,Strong Recommendation Segment
email_recs,mobile_web,organic,Bumble and bumble,Hair,80,21.0,4.0,79,79,26.25,19.05,5.0,3.05,30.19,4.06,921972.0,Strong Recommendation Segment
home_recs,mobile_web,paid_social,Dermalogica,Skincare,42,11.0,4.0,42,42,26.19,36.36,9.52,2.76,64.92,4.48,576385.0,Strong Recommendation Segment
pdp_similar,desktop,organic,Smashbox,Makeup,54,14.0,4.0,54,54,25.93,28.57,7.41,2.81,33.41,4.2,2675671.0,Strong Recommendation Segment
pdp_similar,mobile_web,paid_search,Kaja,Makeup,35,9.0,4.0,35,35,25.71,44.44,11.43,2.6,22.63,4.3,2028054.0,Strong Recommendation Segment
cart_cross_sell,mobile_app,affiliate,SEPHORA COLLECTION,Makeup,51,13.0,4.0,48,48,25.49,30.77,7.84,2.73,18.98,4.13,2403041.0,Strong Recommendation Segment
home_recs,desktop,paid_social,Briogeo,Hair,51,13.0,4.0,50,50,25.49,30.77,7.84,2.53,32.84,4.08,1552062.0,Strong Recommendation Segment
pdp_similar,desktop,organic,HUDA BEAUTY,Makeup,63,16.0,4.0,63,63,25.4,25.0,6.35,2.54,28.79,4.08,3613347.0,Strong Recommendation Segment
home_recs,desktop,organic,CLINIQUE,Skincare,95,24.0,4.0,93,93,25.26,16.67,4.21,2.59,37.02,4.11,1920964.0,Strong Recommendation Segment
home_recs,mobile_web,paid_search,HUM Nutrition,Skincare,28,7.0,4.0,28,28,25.0,57.14,14.29,2.57,32.86,4.35,288672.0,Strong Recommendation Segment
pdp_similar,mobile_app,paid_social,NARS,Makeup,80,20.0,4.0,79,79,25.0,20.0,5.0,2.86,33.41,4.07,9506824.0,Strong Recommendation Segment
pdp_similar,desktop,direct,Kiehl's Since 1851,Skincare,40,10.0,4.0,39,39,25.0,40.0,10.0,2.5,48.33,4.25,788083.0,Strong Recommendation Segment
home_recs,desktop,paid_search,Kiehl's Since 1851,Skincare,56,14.0,4.0,55,55,25.0,28.57,7.14,2.79,48.71,4.23,2012779.0,Strong Recommendation Segment
pdp_similar,mobile_app,email,Biossance,Skincare,28,7.0,4.0,28,28,25.0,57.14,14.29,2.82,45.86,4.12,1239093.0,Strong Recommendation Segment
home_recs,desktop,organic,The Ordinary,Skincare,44,11.0,4.0,42,42,25.0,36.36,9.09,2.52,12.49,4.19,6236895.0,Strong Recommendation Segment
cart_cross_sell,mobile_app,organic,MAKE UP FOR EVER,Makeup,65,16.0,4.0,64,64,24.62,25.0,6.15,2.48,37.06,4.32,2880481.0,Strong Recommendation Segment
home_recs,mobile_app,paid_search,MILK MAKEUP,Makeup,57,14.0,4.0,57,57,24.56,28.57,7.02,2.53,28.02,3.85,3681785.0,Strong Recommendation Segment
cart_cross_sell,mobile_app,email,Kérastase,Hair,49,12.0,4.0,49,49,24.49,33.33,8.16,2.65,47.57,4.29,611204.0,Strong Recommendation Segment
home_recs,mobile_web,paid_search,BondiBoost,Hair,49,12.0,4.0,49,49,24.49,33.33,8.16,2.39,28.27,4.78,401276.0,Strong Recommendation Segment
pdp_similar,mobile_app,paid_search,Jo Malone London,Fragrance,94,23.0,4.0,92,92,24.47,17.39,4.26,2.6,106.2,3.86,1278507.0,Strong Recommendation Segment
home_recs,desktop,email,Kate Somerville,Skincare,37,9.0,4.0,37,37,24.32,44.44,10.81,2.81,76.7,4.33,535480.0,Strong Recommendation Segment
cart_cross_sell,mobile_app,organic,Rare Beauty by Selena Gomez,Makeup,33,8.0,4.0,33,33,24.24,50.0,12.12,2.64,22.82,4.36,6564537.0,Strong Recommendation Segment
pdp_similar,desktop,paid_search,ALTERNA Haircare,Hair,58,14.0,4.0,57,57,24.14,28.57,6.9,2.95,38.33,4.19,351515.0,Strong Recommendation Segment
pdp_similar,mobile_web,organic,SKYLAR,Fragrance,29,7.0,4.0,29,29,24.14,57.14,13.79,2.93,71.72,4.3,217010.0,Strong Recommendation Segment
pdp_similar,mobile_web,organic,Paula's Choice,Skincare,71,17.0,4.0,71,71,23.94,23.53,5.63,2.59,39.79,4.44,3269286.0,Strong Recommendation Segment
home_recs,mobile_app,direct,Urban Decay,Makeup,63,15.0,4.0,62,62,23.81,26.67,6.35,2.92,31.81,4.17,8858308.0,Strong Recommendation Segment
pdp_similar,mobile_app,paid_search,beautyblender,Makeup,42,10.0,4.0,42,42,23.81,40.0,9.52,2.5,23.48,4.19,3603894.0,Strong Recommendation Segment
home_recs,mobile_web,paid_social,fresh,Skincare,63,15.0,4.0,63,63,23.81,26.67,6.35,3.05,51.98,4.3,3037443.0,Strong Recommendation Segment
pdp_similar,mobile_app,direct,fresh,Skincare,55,13.0,4.0,55,55,23.64,30.77,7.27,2.62,48.42,4.23,2655799.0,Strong Recommendation Segment
cart_cross_sell,desktop,paid_search,CLINIQUE,Skincare,55,13.0,4.0,52,52,23.64,30.77,7.27,2.67,40.69,4.03,856020.0,Strong Recommendation Segment
home_recs,mobile_web,influencer,Charlotte Tilbury,Makeup,34,8.0,4.0,34,34,23.53,50.0,11.76,2.47,38.59,4.05,2856035.0,Strong Recommendation Segment
pdp_similar,mobile_web,direct,Dermalogica,Skincare,51,12.0,4.0,51,51,23.53,33.33,7.84,2.8,66.43,4.56,622964.0,Strong Recommendation Segment
email_recs,mobile_app,paid_social,Hourglass,Makeup,47,11.0,4.0,46,46,23.4,36.36,8.51,2.91,45.3,4.23,3176883.0,Strong Recommendation Segment
pdp_similar,mobile_web,paid_social,The INKEY List,Skincare,60,14.0,4.0,60,60,23.33,28.57,6.67,2.83,12.24,3.96,3663710.0,Strong Recommendation Segment
home_recs,mobile_web,paid_search,Hourglass,Makeup,90,21.0,4.0,88,88,23.33,19.05,4.44,2.81,48.63,4.24,5700406.0,Strong Recommendation Segment
home_recs,mobile_web,direct,Anastasia Beverly Hills,Makeup,82,19.0,4.0,80,80,23.17,21.05,4.88,2.82,29.16,4.33,9235581.0,Strong Recommendation Segment
home_recs,mobile_web,organic,First Aid Beauty,Skincare,52,12.0,4.0,52,52,23.08,33.33,7.69,2.73,34.08,4.33,3346316.0,Strong Recommendation Segment
email_recs,mobile_app,email,Origins,Skincare,26,6.0,4.0,26,26,23.08,66.67,15.38,2.38,40.62,4.23,577074.0,Strong Recommendation Segment
pdp_similar,desktop,paid_social,CLINIQUE,Skincare,87,20.0,4.0,87,87,22.99,20.0,4.6,2.54,40.76,4.11,1907692.0,Strong Recommendation Segment
pdp_similar,tablet,paid_social,SEPHORA COLLECTION,Makeup,35,8.0,4.0,34,34,22.86,50.0,11.43,2.8,16.66,3.98,1693175.0,Strong Recommendation Segment
pdp_similar,mobile_app,direct,Drunk Elephant,Skincare,35,8.0,4.0,35,35,22.86,50.0,11.43,2.46,43.94,4.05,3332680.0,Strong Recommendation Segment
pdp_similar,mobile_app,organic,NUDESTIX,Makeup,57,13.0,4.0,57,57,22.81,30.77,7.02,2.6,34.96,4.34,1295169.0,Strong Recommendation Segment
home_recs,desktop,paid_social,Anastasia Beverly Hills,Makeup,79,18.0,4.0,79,79,22.78,22.22,5.06,2.8,28.05,4.19,8784117.0,Strong Recommendation Segment
home_recs,mobile_web,affiliate,NEST New York,Fragrance,53,12.0,4.0,53,53,22.64,33.33,7.55,2.75,53.79,4.23,349414.0,Strong Recommendation Segment
home_recs,desktop,direct,Bumble and bumble,Hair,58,13.0,4.0,57,57,22.41,30.77,6.9,2.76,32.19,4.04,876657.0,Strong Recommendation Segment
home_recs,mobile_app,organic,The Ordinary,Skincare,90,20.0,4.0,89,89,22.22,20.0,4.44,2.89,11.76,4.22,11335784.0,Strong Recommendation Segment
home_recs,mobile_app,paid_social,Kosas,Makeup,27,6.0,4.0,27,27,22.22,66.67,14.81,2.89,26.81,4.06,2860492.0,Strong Recommendation Segment
home_recs,mobile_app,organic,Briogeo,Hair,90,20.0,4.0,90,90,22.22,20.0,4.44,2.42,33.96,4.08,3175828.0,Strong Recommendation Segment
cart_cross_sell,desktop,organic,Anastasia Beverly Hills,Makeup,59,13.0,4.0,58,58,22.03,30.77,6.78,2.66,31.26,4.32,4980677.0,Strong Recommendation Segment
pdp_similar,mobile_app,paid_search,CLINIQUE,Makeup,96,21.0,4.0,94,94,21.88,19.05,4.17,2.66,28.85,4.09,2684602.0,Strong Recommendation Segment
home_recs,mobile_app,paid_search,Sunday Riley,Skincare,32,7.0,4.0,32,32,21.88,57.14,12.5,2.97,67.47,4.16,1805206.0,Strong Recommendation Segment
email_recs,mobile_web,paid_search,Charlotte Tilbury,Makeup,55,12.0,4.0,54,54,21.82,33.33,7.27,2.73,36.93,4.01,5109763.0,Strong Recommendation Segment
pdp_similar,mobile_app,paid_search,Origins,Skincare,78,17.0,4.0,78,78,21.79,23.53,5.13,2.72,44.15,4.27,2931071.0,Strong Recommendation Segment
pdp_similar,mobile_app,organic,Virtue,Hair,101,22.0,4.0,100,100,21.78,18.18,3.96,2.58,39.0,4.22,410518.0,Strong Recommendation Segment
home_recs,mobile_app,paid_social,Kiehl's Since 1851,Skincare,69,15.0,4.0,68,68,21.74,26.67,5.8,2.86,45.26,4.17,1665629.0,Strong Recommendation Segment
cart_cross_sell,mobile_app,organic,Dermalogica,Skincare,46,10.0,4.0,44,44,21.74,40.0,8.7,2.8,60.48,4.55,829200.0,Strong Recommendation Segment
home_recs,mobile_app,email,CLINIQUE,Skincare,69,15.0,4.0,65,65,21.74,26.67,5.8,2.71,40.96,4.17,1423733.0,Strong Recommendation Segment
home_recs,mobile_app,paid_search,The 7 Virtues,Fragrance,37,8.0,4.0,37,37,21.62,50.0,10.81,2.14,57.86,4.29,452935.0,Strong Recommendation Segment
home_recs,mobile_app,paid_social,CLINIQUE,Makeup,79,17.0,4.0,77,77,21.52,23.53,5.06,2.99,27.74,4.21,3199788.0,Strong Recommendation Segment
pdp_similar,mobile_app,organic,Drunk Elephant,Skincare,79,17.0,4.0,77,77,21.52,23.53,5.06,2.77,48.76,4.15,7513283.0,Strong Recommendation Segment
home_recs,desktop,organic,Moroccanoil,Hair,70,15.0,4.0,69,69,21.43,26.67,5.71,2.73,44.43,4.2,1923102.0,Strong Recommendation Segment
cart_cross_sell,mobile_web,paid_social,tarte,Makeup,70,15.0,4.0,69,69,21.43,26.67,5.71,2.8,26.11,4.06,3973739.0,Strong Recommendation Segment
home_recs,mobile_web,organic,Skinfix,Skincare,28,6.0,4.0,28,28,21.43,66.67,14.29,2.54,40.21,4.38,1107464.0,Strong Recommendation Segment
cart_cross_sell,mobile_app,organic,Fenty Beauty by Rihanna,Makeup,61,13.0,4.0,61,61,21.31,30.77,6.56,3.07,28.98,4.05,6437181.0,Strong Recommendation Segment
cart_cross_sell,mobile_app,direct,Bumble and bumble,Hair,66,14.0,4.0,65,65,21.21,28.57,6.06,2.83,31.94,4.23,842594.0,Strong Recommendation Segment
pdp_similar,desktop,paid_search,Commodity,Fragrance,52,11.0,4.0,52,52,21.15,36.36,7.69,2.29,78.35,4.33,205461.0,Strong Recommendation Segment
home_recs,desktop,paid_search,Charlotte Tilbury,Makeup,95,20.0,4.0,94,94,21.05,20.0,4.21,2.8,37.6,3.89,8073454.0,Strong Recommendation Segment
pdp_similar,mobile_app,paid_social,Pureology,Hair,67,14.0,4.0,65,65,20.9,28.57,5.97,2.52,37.68,4.41,540545.0,Strong Recommendation Segment
home_recs,mobile_app,email,Bumble and bumble,Hair,101,21.0,4.0,98,98,20.79,19.05,3.96,2.85,31.76,4.13,1355466.0,Strong Recommendation Segment
home_recs,mobile_app,paid_search,Lancôme,Skincare,53,11.0,4.0,52,52,20.75,36.36,7.55,2.55,104.0,4.34,746772.0,Strong Recommendation Segment
home_recs,mobile_app,paid_search,Tatcha,Skincare,63,13.0,4.0,63,63,20.63,30.77,6.35,2.6,51.41,4.25,5809000.0,Strong Recommendation Segment
home_recs,mobile_web,direct,Fenty Beauty by Rihanna,Makeup,88,18.0,4.0,88,88,20.45,22.22,4.55,2.57,29.06,4.17,12647679.0,Strong Recommendation Segment
home_recs,mobile_web,paid_search,KAYALI,Fragrance,44,9.0,4.0,44,44,20.45,44.44,9.09,2.82,51.84,3.81,1084618.0,Strong Recommendation Segment
home_recs,mobile_app,organic,Hourglass,Makeup,98,20.0,4.0,96,96,20.41,20.0,4.08,2.85,49.83,4.22,5745733.0,Strong Recommendation Segment
home_recs,mobile_app,direct,Briogeo,Hair,54,11.0,4.0,54,54,20.37,36.36,7.41,2.83,34.57,4.17,1616625.0,Strong Recommendation Segment
home_recs,desktop,organic,amika,Hair,54,11.0,4.0,53,53,20.37,36.36,7.41,2.46,45.3,4.06,1365532.0,Strong Recommendation Segment
pdp_similar,mobile_app,paid_search,Oribe,Hair,118,24.0,4.0,117,117,20.34,16.67,3.39,2.66,46.13,4.15,1127830.0,Strong Recommendation Segment
email_recs,mobile_web,organic,CLINIQUE,Makeup,59,12.0,4.0,57,57,20.34,33.33,6.78,2.39,28.3,4.17,2417921.0,Strong Recommendation Segment
pdp_similar,mobile_web,paid_social,Verb,Hair,55,11.0,4.0,53,53,20.0,36.36,7.27,2.93,21.24,4.22,958701.0,Strong Recommendation Segment
home_recs,mobile_app,affiliate,Hourglass,Makeup,40,8.0,4.0,39,39,20.0,50.0,10.0,3.13,50.23,4.21,2127256.0,Strong Recommendation Segment
pdp_similar,mobile_web,paid_search,Caudalie,Skincare,70,14.0,4.0,69,69,20.0,28.57,5.71,2.76,60.54,4.39,2504956.0,Strong Recommendation Segment
cart_cross_sell,mobile_web,direct,MAKE UP FOR EVER,Makeup,30,6.0,4.0,29,29,20.0,66.67,13.33,2.97,33.3,4.32,1102403.0,Strong Recommendation Segment
pdp_similar,mobile_web,email,Anastasia Beverly Hills,Makeup,101,20.0,4.0,99,99,19.8,20.0,3.96,2.76,28.59,4.23,9452779.0,Normal Recommendation Segment
pdp_similar,mobile_app,organic,Dermalogica,Skincare,96,19.0,4.0,95,95,19.79,21.05,4.17,2.77,63.87,4.5,1517116.0,Normal Recommendation Segment
home_recs,mobile_app,paid_social,Benefit Cosmetics,Makeup,66,13.0,4.0,66,66,19.7,30.77,6.06,2.74,26.36,4.12,5343337.0,Normal Recommendation Segment
home_recs,mobile_web,paid_search,PAT McGRATH LABS,Makeup,61,12.0,4.0,61,61,19.67,33.33,6.56,2.98,49.46,4.21,2443468.0,Normal Recommendation Segment
pdp_similar,mobile_web,organic,Hourglass,Makeup,122,24.0,4.0,118,118,19.67,16.67,3.28,2.84,43.67,4.18,8185950.0,Normal Recommendation Segment
cart_cross_sell,mobile_web,paid_social,Smashbox,Makeup,36,7.0,4.0,36,36,19.44,57.14,11.11,2.69,31.83,4.21,2073848.0,Normal Recommendation Segment
email_recs,desktop,organic,CLINIQUE,Skincare,62,12.0,4.0,61,61,19.35,33.33,6.45,2.81,42.45,4.05,1079442.0,Normal Recommendation Segment
pdp_similar,mobile_web,organic,Virtue,Hair,88,17.0,4.0,87,87,19.32,23.53,4.55,3.02,39.52,4.28,394567.0,Normal Recommendation Segment
pdp_similar,mobile_web,email,Bumble and bumble,Hair,88,17.0,4.0,82,82,19.32,23.53,4.55,2.83,31.31,4.08,1353979.0,Normal Recommendation Segment
pdp_similar,mobile_web,paid_social,Benefit Cosmetics,Makeup,52,10.0,4.0,52,52,19.23,40.0,7.69,2.69,23.67,4.09,3712671.0,Normal Recommendation Segment
pdp_similar,mobile_app,paid_social,MAKEUP BY MARIO,Makeup,52,10.0,4.0,50,50,19.23,40.0,7.69,2.79,28.52,4.0,2018763.0,Normal Recommendation Segment
pdp_similar,desktop,paid_search,Too Faced,Makeup,73,14.0,4.0,72,72,19.18,28.57,5.48,2.96,31.08,4.07,6684378.0,Normal Recommendation Segment
home_recs,desktop,email,Bumble and bumble,Hair,63,12.0,4.0,63,63,19.05,33.33,6.35,2.63,32.19,4.14,902688.0,Normal Recommendation Segment
home_recs,mobile_web,paid_search,Anastasia Beverly Hills,Makeup,121,23.0,4.0,118,118,19.01,17.39,3.31,2.96,29.07,4.31,14992096.0,Normal Recommendation Segment
email_recs,mobile_web,organic,PATTERN by Tracee Ellis Ross,Hair,37,7.0,4.0,37,37,18.92,57.14,10.81,2.86,17.11,4.33,184826.0,Normal Recommendation Segment
cart_cross_sell,mobile_web,paid_search,Fenty Beauty by Rihanna,Makeup,74,14.0,4.0,73,73,18.92,28.57,5.41,2.59,28.58,4.1,12155178.0,Normal Recommendation Segment
pdp_similar,desktop,direct,Briogeo,Hair,37,7.0,4.0,37,37,18.92,57.14,10.81,2.73,33.32,4.12,1204105.0,Normal Recommendation Segment
